T_C,T_K,P_Pa,h_liq_Jkg,h_vap_Jkg,s_liq_JkgK,s_vap_JkgK
-46.111111111111114,227.03888888888886,26227.91498154027,141036.58253657137,351579.15339802747,764.3687017695012,1691.7101448669155
-44.30555555555556,228.84444444444443,29041.136070076394,143286.3704770059,352867.66689260816,774.229703960121,1690.0539745662666
-42.5,230.64999999999998,32094.621440286446,145539.95950541654,354157.10225049796,784.0289527181275,1688.50388332763
-40.69444444444444,232.45555555555552,35403.20300369551,147797.4766371038,355447.2152679345,793.7679067628758,1687.0558221003237
-38.888888888888886,234.2611111111111,38982.21928656784,150059.049153658,356737.76268321485,803.4479899063062,1685.7058796143779
-37.083333333333336,236.06666666666663,42847.51215830509,152324.8046555063,358028.50219472835,813.0705923229182,1684.4502769002488
-35.27777777777778,237.8722222222222,47015.422955351016,154594.87110436975,359319.19245173526,822.6370717295736,1683.285361953686
-33.47222222222222,239.67777777777775,51502.78805020693,156869.3768565472,360609.593017759,832.1487544829876,1682.2076045367182
-31.666666666666664,241.48333333333332,56326.93391684859,159148.4506892304,361899.4643065833,841.6069366074673,1681.213591106825
-29.861111111111107,243.28888888888886,61505.67174519383,161432.2218234821,363188.5674909401,851.0128847709395,1680.3000198673624
-28.055555555555557,245.09444444444443,67057.2916583228,163720.81994913323,364476.6643840566,860.3678372327382,1679.4636959331535
-26.25,246.89999999999998,73000.55658684442,166014.37525836093,365763.51729428244,869.6730047917639,1678.7015266059445
-24.444444444444443,248.70555555555552,79354.69585514464,168313.0184960971,367048.8888530569,878.9295717676405,1678.0105167550817
-22.638888888888886,250.5111111111111,86139.39853419132,170616.88103639698,368332.5418164891,888.1386970497945,1677.3877642993425
-20.833333333333336,252.31666666666663,93374.80661508997,172926.09499435817,369614.23884082976,897.3015152494163,1676.8304557863266
-19.02777777777778,254.1222222222222,101081.50805665462,175240.79338296148,370893.74223209196,906.4191379867257,1676.3358620662043
-17.22222222222222,255.92777777777775,109280.52975886723,177561.1103232381,372170.8136700492,915.4926553405099,1675.9013340568588
-15.416666666666664,257.7333333333333,117993.33051226425,179887.1813144396,373445.21390679304,924.5231374788286,1675.524298597634
-13.611111111111107,259.5388888888889,127241.7939710132,182219.14356841013,374716.70243997255,933.5116364793182,1675.2022543888854
-11.805555555555557,261.34444444444443,137048.2216948071,184557.13640931566,375985.0371607639,942.4591883354241,1674.9327680144465
-10.0,263.15,147435.32630178457,186901.30173644965,377249.9739765418,951.366815131891,1674.7134700438878
-8.194444444444443,264.9555555555555,158426.22477157204,189251.78454421175,378511.2664081307,960.2355273600413,1674.5420512111157
-6.388888888888886,266.76111111111106,170044.4319344111,191608.7334899099,379768.66516144347,969.0663263316474,1674.4162586655311
-4.583333333333329,268.56666666666666,182313.8541793151,193972.30149693615,381021.9176732512,977.8602066406853,1674.333892291602
-2.7777777777777715,270.3722222222222,195258.7834114605,196342.64637846645,382270.7676308145,986.618158615627,1674.2928010925139
-0.9722222222222143,272.17777777777775,208903.89128677678,198719.93146528202,383514.954465146,995.3411707019403,1674.2908796335114
0.8333333333333286,273.9833333333333,223274.22375009418,201104.32622081324,384754.21281776787,1004.0302317152891,1674.3260645407217
